pist03-mel_Seq06.wav, 3 0 133 8 45 0 154. 4.155 470.357391 0.06607 0.480419 0. 606.123596;
pist03-mel_Seq07.wav, 3 0 133 8 45 0 154. 4.155 623.503296 0.080978 0.487535 0. 731.035095;
pist03-mel_Seq08.wav, 3 0 133 8 45 0 154. 4.155 634.685425 0.054905 0.528337 0. 776.923218;
pist04-drm_Seq01.wav, 0 0 77 8 155 0 144. 0.104 634.685425 0.054905 0.528337 0. 379.513336;
pist04-drm_Seq02.wav, 0 0 77 8 155 0 144. 6.666 274.984467 0.051297 0.285028 2.250225 242.627487;
pist04-drm_Seq03.wav, 0 0 77 8 155 0 144. 6.666 301.314728 0.044045 0.294224 2.10021 255.675507;
pist04-drm_Seq04.wav, 0 0 77 8 155 0 144. 6.666 289.298706 0.050696 0.28486 2.250225 252.405975;
pist04-drm_Seq05.wav, 0 0 77 8 155 0 144. 6.666 293.296021 0.048523 0.287024 2.250225 251.412109;
pist04-drm_Seq06.wav, 0 0 77 8 155 0 144. 6.666 289.015106 0.050792 0.288674 2.250225 248.351944;
pist04-drm_Seq07.wav, 0 0 77 8 155 0 144. 6.666 289.014862 0.047071 0.288703 2.250225 252.701233;
pist04-drm_Seq08.wav, 0 0 77 8 155 0 144. 6.666 289.301544 0.047872 0.284836 2.250225 252.730469;
pist04-drm_Seq09.wav, 0 0 77 8 155 0 144. 6.666 301.296112 0.047544 0.294161 2.10021 255.562134;
pist04-drm_Seq10.wav, 0 0 77 8 155 0 144. 6.666 289.306091 0.047025 0.284911 2.250225 253.178116;
pist04-drm_Seq11.wav, 0 0 77 8 155 0 144. 6.666 289.304718 0.048863 0.284783 2.250225 252.332382;
pist04-drm_Seq12.wav, 0 0 77 8 155 0 144. 6.666 318.82309 0.046446 0.288479 2.250225 273.275543;
pist04-drm_Seq13.wav, 0 0 77 8 155 0 144. 6.666 289.005981 0.050328 0.288747 2.250225 249.74411;
pist04-drm_Seq14.wav, 0 0 77 8 155 0 144. 6.666 290.54718 0.046604 0.303528 2.250225 252.352692;
pist04-drm_Seq15.wav, 0 0 77 8 155 0 144. 6.666 302.61496 0.044998 0.313887 2.10021 261.739349;
pist04-har_Seq14.wav, 2 0 77 23 155 0 144. 6.666 264.090027 0.023182 0.463125 1.50015 490.22702;
pist04-har_Seq13.wav, 2 0 77 23 155 0 144. 6.666 277.534851 0.023267 0.512288 0.60006 381.294373;
pist04-har_Seq12.wav, 2 0 77 23 155 0 144. 6.666 428.506195 0.035462 0.512526 0.30003 514.172363;
pist04-har_Seq11.wav, 2 0 77 23 155 0 144. 6.666 268.29361 0.041282 0.520157 0. 361.737885;
pist04-har_Seq10.wav, 2 0 77 23 155 0 144. 6.666 277.711029 0.039881 0.505828 0. 385.801208;
pist04-har_Seq09.wav, 2 0 77 23 155 0 144. 6.666 209.11441 0.042985 0.457139 0. 334.839966;
pist04-har_Seq08.wav, 2 0 77 23 155 0 144. 6.666 211.667038 0.040634 0.477761 0.150015 353.784943;
